keyword_id,phrase,normalized_phrase,occurrences,seed_terms,source_ids,request_ids
f2141ab1ae03a126985f,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource125/v4/19/0f/ce/190fce7f-1617-2590-7e02-c7ec65491ba4/9b7cd99a-a687-406f-b73f-79b19093e901_55E9.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource125/v4/19/0f/ce/190fce7f-1617-2590-7e02-c7ec65491ba4/9b7cd99a-a687-406f-b73f-79b19093e901_55e9.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
48f5699ba7332636bc09,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource125/v4/65/93/15/6593152f-d6f4-ce80-b5a8-e23191b62e2d/5ff9a99a-24f7-45ca-83df-cb3638c16e79_3E5.png/576x768bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource125/v4/65/93/15/6593152f-d6f4-ce80-b5a8-e23191b62e2d/5ff9a99a-24f7-45ca-83df-cb3638c16e79_3e5.png/576x768bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
fc5fa0015b70c474b14f,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource125/v4/84/54/4d/84544d88-6934-63b2-829d-27fc003bd600/4c30c8cf-889f-48e4-ac4d-03a6d0274dcd_55E5.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource125/v4/84/54/4d/84544d88-6934-63b2-829d-27fc003bd600/4c30c8cf-889f-48e4-ac4d-03a6d0274dcd_55e5.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
f48a139e99ccefc05ce4,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource125/v4/85/a5/a9/85a5a9a6-5d4e-f1d4-f6d2-8acb22613ae5/1f72ac21-1213-4bb9-9be9-9929546459d4_3E6.png/576x768bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource125/v4/85/a5/a9/85a5a9a6-5d4e-f1d4-f6d2-8acb22613ae5/1f72ac21-1213-4bb9-9be9-9929546459d4_3e6.png/576x768bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
19a6666e396ad0ae7f11,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource125/v4/8e/ce/94/8ece9457-7ce0-ca48-fe69-3e0992f837da/d4cfe02c-1f95-48c5-bd0e-d57095d49864_55E3.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource125/v4/8e/ce/94/8ece9457-7ce0-ca48-fe69-3e0992f837da/d4cfe02c-1f95-48c5-bd0e-d57095d49864_55e3.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
9eab6705d9dbe1e13a6d,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource125/v4/90/ab/43/90ab43c7-5d9d-d3bd-36d8-75aca3c31c3d/8dea09a3-c361-42e6-9d69-61d756a2c891_3E7.png/576x768bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource125/v4/90/ab/43/90ab43c7-5d9d-d3bd-36d8-75aca3c31c3d/8dea09a3-c361-42e6-9d69-61d756a2c891_3e7.png/576x768bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
cb0c4ffaf406b726cfe1,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource125/v4/98/61/a5/9861a562-76d2-5f23-2f94-2e6b0f8a0688/e2e04e67-7a24-434e-b181-c4ed50add5cc_55E6.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource125/v4/98/61/a5/9861a562-76d2-5f23-2f94-2e6b0f8a0688/e2e04e67-7a24-434e-b181-c4ed50add5cc_55e6.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
a7c6936231f053d86365,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource125/v4/d7/60/63/d760636b-bb57-96b3-e672-224c363e9f43/2c2ad1bf-9e36-42b9-81b5-8c3565766d0c_55E8.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource125/v4/d7/60/63/d760636b-bb57-96b3-e672-224c363e9f43/2c2ad1bf-9e36-42b9-81b5-8c3565766d0c_55e8.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
8934ca97671102793260,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource125/v4/ee/b4/7d/eeb47d07-16f7-fc87-1e96-5d02616076ce/29e44619-3bab-455f-b097-3159d382f691_55E1.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource125/v4/ee/b4/7d/eeb47d07-16f7-fc87-1e96-5d02616076ce/29e44619-3bab-455f-b097-3159d382f691_55e1.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
30855cb5212bfc2ce723,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource126/v4/0f/c7/1a/0fc71a2a-8ae4-e215-9d07-71b1c2074c11/f98e65bd-fa78-4fd9-a2da-2116b48f9862_5.jpg/552x414bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/purplesource126/v4/0f/c7/1a/0fc71a2a-8ae4-e215-9d07-71b1c2074c11/f98e65bd-fa78-4fd9-a2da-2116b48f9862_5.jpg/552x414bb.jpg,1,coffee maker,itunes-software,a639c60616bf7e8330ec
ecb08ca562178b6e42f7,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource126/v4/2d/1e/76/2d1e76e6-a9d5-6b90-6a70-b60c9977ca66/05428989-b0c8-4d19-9778-ae0f374c62d0_CTM2048x2732.png/576x768bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource126/v4/2d/1e/76/2d1e76e6-a9d5-6b90-6a70-b60c9977ca66/05428989-b0c8-4d19-9778-ae0f374c62d0_ctm2048x2732.png/576x768bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
5373d67f8597d3dad3c1,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource126/v4/52/13/85/52138561-e2b5-9de3-51d3-d39b0f3083ac/d2d9d3ed-7cdf-49df-b43c-0b4c8bd351e9_NewLayout2048x2732.png/576x768bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource126/v4/52/13/85/52138561-e2b5-9de3-51d3-d39b0f3083ac/d2d9d3ed-7cdf-49df-b43c-0b4c8bd351e9_newlayout2048x2732.png/576x768bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
19a06a0422ac1571f87d,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource126/v4/95/88/8d/95888d91-583c-6a68-3374-98ea715ab6e5/53a40505-f6ee-4226-9e1b-4fd20626b0c5_IdleArea2048x2732.png/576x768bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource126/v4/95/88/8d/95888d91-583c-6a68-3374-98ea715ab6e5/53a40505-f6ee-4226-9e1b-4fd20626b0c5_idlearea2048x2732.png/576x768bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
5e05710389c270a2507d,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource126/v4/9b/20/07/9b200789-2f56-3f05-a6b9-da76a9e140a8/b4b0d1d1-e1ac-49c4-a61b-88751fc62a2b_SidePath1242x2208.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource126/v4/9b/20/07/9b200789-2f56-3f05-a6b9-da76a9e140a8/b4b0d1d1-e1ac-49c4-a61b-88751fc62a2b_sidepath1242x2208.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
e4436b571299f7fc26b8,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource126/v4/bc/46/68/bc4668ab-d97a-455a-d14c-3ec0dde72eca/dd1f9a37-9db6-40a6-a9e2-75fa5b448f66_CTM1242x2208.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource126/v4/bc/46/68/bc4668ab-d97a-455a-d14c-3ec0dde72eca/dd1f9a37-9db6-40a6-a9e2-75fa5b448f66_ctm1242x2208.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
455cd1e7e31f8fb585ef,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource126/v4/bd/77/3e/bd773e05-1edd-f250-b72d-ccbac6cdf013/cea1e35f-1203-4849-955f-bb89c4d05e28_Finish2048x2732.png/576x768bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource126/v4/bd/77/3e/bd773e05-1edd-f250-b72d-ccbac6cdf013/cea1e35f-1203-4849-955f-bb89c4d05e28_finish2048x2732.png/576x768bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
0a94a932a5963fe4247c,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/15/54/fa/1554faf2-3639-0117-d433-d4069795d942/6332e0bf-05cb-4bf1-9b3e-5c54f4a10bdf_Tablet_10_-_2.png/576x768bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/15/54/fa/1554faf2-3639-0117-d433-d4069795d942/6332e0bf-05cb-4bf1-9b3e-5c54f4a10bdf_tablet_10_-_2.png/576x768bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
b3e088ba3d3f89d39507,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/18/9b/2d/189b2d5b-d0c5-de86-3483-58e66feea960/19664d32-8031-41e3-824c-99db957fe18b_5.5_US_en_10.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/18/9b/2d/189b2d5b-d0c5-de86-3483-58e66feea960/19664d32-8031-41e3-824c-99db957fe18b_5.5_us_en_10.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
0fd1535e75023d0e357c,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/2b/26/4a/2b264a61-c4a5-ec73-591d-00f38f361b0a/b4df7b1b-69ca-4364-b409-ca383f6b59c5_5.5__803.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/2b/26/4a/2b264a61-c4a5-ec73-591d-00f38f361b0a/b4df7b1b-69ca-4364-b409-ca383f6b59c5_5.5__803.png/392x696bb.png,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
b28133bc50b8e4562bce,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/35/ae/d2/35aed26b-ad0c-d437-6c94-84b516dbb794/dbf43990-8b33-4902-b75c-cd7ade992946_Tablet_10_-_1.png/576x768bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/35/ae/d2/35aed26b-ad0c-d437-6c94-84b516dbb794/dbf43990-8b33-4902-b75c-cd7ade992946_tablet_10_-_1.png/576x768bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
d2064cf78f6f24ac4589,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/40/3a/cb/403acb0a-9545-630d-6545-8b543acfe2f4/3884099d-3900-466b-99e8-5062117d2801_5.5__798.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/40/3a/cb/403acb0a-9545-630d-6545-8b543acfe2f4/3884099d-3900-466b-99e8-5062117d2801_5.5__798.png/392x696bb.png,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
e42fcf8cf5713da2bf0a,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/4e/db/49/4edb4985-c1f7-c5ee-a350-db40b671ad0e/7_APP_IPHONE_55_7.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/4e/db/49/4edb4985-c1f7-c5ee-a350-db40b671ad0e/7_app_iphone_55_7.png/392x696bb.png,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
7faa32e7ef3b3273475b,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/59/0e/d6/590ed6e4-4b13-29bf-6b82-e0db1555f3c7/e9a6572a-ca49-472e-8ec8-dfc422641f47_Apple_5.5_-_5.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/59/0e/d6/590ed6e4-4b13-29bf-6b82-e0db1555f3c7/e9a6572a-ca49-472e-8ec8-dfc422641f47_apple_5.5_-_5.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
3668f8f80f09b771c391,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/61/4c/60/614c6015-a2cd-ea30-f0ba-408a4eebcbc5/808f4284-98af-4632-b601-6bcad25ab081_Apple_5.5_-_1.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/61/4c/60/614c6015-a2cd-ea30-f0ba-408a4eebcbc5/808f4284-98af-4632-b601-6bcad25ab081_apple_5.5_-_1.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
e08fb91ec99f53439886,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/78/c6/d2/78c6d209-db1d-a021-1fda-9b39d6bda270/2_APP_IPHONE_55_2.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/78/c6/d2/78c6d209-db1d-a021-1fda-9b39d6bda270/2_app_iphone_55_2.png/392x696bb.png,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
7a1c6eeb42d08adcae44,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/7f/3c/d5/7f3cd51a-7ed7-555d-9357-e968399ae611/375a099f-d5e6-472f-ac5f-89402228f9af_5.5_US_en_3.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/7f/3c/d5/7f3cd51a-7ed7-555d-9357-e968399ae611/375a099f-d5e6-472f-ac5f-89402228f9af_5.5_us_en_3.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
092ee48bfaf9d1a2bdcb,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/98/ab/55/98ab5560-08e7-8e73-7577-31292f70336e/a8e8c8b8-6110-44df-8869-958815a276ba_5.5_US_en_1.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/98/ab/55/98ab5560-08e7-8e73-7577-31292f70336e/a8e8c8b8-6110-44df-8869-958815a276ba_5.5_us_en_1.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
830528e29acf42d1a12d,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/ac/a1/c6/aca1c681-c27e-805b-8d44-0215271624ec/6f408b6b-03a9-4b67-9e63-2a04c250ab2f_5.5__804.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/ac/a1/c6/aca1c681-c27e-805b-8d44-0215271624ec/6f408b6b-03a9-4b67-9e63-2a04c250ab2f_5.5__804.png/392x696bb.png,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
b4738503820303cffaae,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/b5/d5/1d/b5d51d32-d8ee-9515-5850-796a1fe7bc00/3_APP_IPHONE_55_3.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/b5/d5/1d/b5d51d32-d8ee-9515-5850-796a1fe7bc00/3_app_iphone_55_3.png/392x696bb.png,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
75621b5bb8a2ec01c220,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/ba/62/b0/ba62b097-de9e-725c-935c-2cfe6ed60083/e2e0f743-6874-4969-839d-f1dc94aed69b_Tablet_10_-_5.png/576x768bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/ba/62/b0/ba62b097-de9e-725c-935c-2cfe6ed60083/e2e0f743-6874-4969-839d-f1dc94aed69b_tablet_10_-_5.png/576x768bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
c7d5fc450bf50d6f921e,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/bb/ca/a5/bbcaa55d-f59d-7a80-09a8-e69e8008a371/19d0e07a-da1c-4d82-a019-6c4948b998e8_5.5_US_en_9.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/bb/ca/a5/bbcaa55d-f59d-7a80-09a8-e69e8008a371/19d0e07a-da1c-4d82-a019-6c4948b998e8_5.5_us_en_9.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
d71052125fdfcf955792,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/cb/11/8c/cb118c2e-f8a9-bd8f-914b-15cbd2f04095/6685a115-23e5-4428-8b09-1586efc8a298_5.5_US_en_5.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/cb/11/8c/cb118c2e-f8a9-bd8f-914b-15cbd2f04095/6685a115-23e5-4428-8b09-1586efc8a298_5.5_us_en_5.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
03ee2c21e0a1012525c4,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/d3/9b/46/d39b46b2-4777-9523-04bc-e8e1cfb4acad/e558cabe-b118-41c0-8430-adb09b71ff4e_5.5_US_en_6.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/d3/9b/46/d39b46b2-4777-9523-04bc-e8e1cfb4acad/e558cabe-b118-41c0-8430-adb09b71ff4e_5.5_us_en_6.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
3f117602bf3c03decce6,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/d8/72/20/d8722079-80f2-ffe0-25db-c3c82d4fce40/45bd289d-c524-4cf4-938d-41bbaa27a016_5.5__799.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/d8/72/20/d8722079-80f2-ffe0-25db-c3c82d4fce40/45bd289d-c524-4cf4-938d-41bbaa27a016_5.5__799.png/392x696bb.png,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
ee3f383ad30e2f18c6fe,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/d8/b1/cc/d8b1cccd-d4b6-c630-94ee-91848205ed03/269f10a3-63b8-4e2a-9cfe-54e87a0db6d6_5.5__800.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/d8/b1/cc/d8b1cccd-d4b6-c630-94ee-91848205ed03/269f10a3-63b8-4e2a-9cfe-54e87a0db6d6_5.5__800.png/392x696bb.png,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
b75c93db97d7a2d0b5d0,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource211/v4/df/cc/ac/dfccac28-97fd-7983-318c-c90ad54f4281/6400e3f8-4c75-45b0-a72c-01cf39b17d55_5.5_US_en_7.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource211/v4/df/cc/ac/dfccac28-97fd-7983-318c-c90ad54f4281/6400e3f8-4c75-45b0-a72c-01cf39b17d55_5.5_us_en_7.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
3926d8e6ce3810355fb5,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource221/v4/16/0f/62/160f6246-57f7-4573-4aeb-06d98817f781/25d392c5-fb7c-44fa-bc1d-86aebd245c2c_Apple_5.5_-_2.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource221/v4/16/0f/62/160f6246-57f7-4573-4aeb-06d98817f781/25d392c5-fb7c-44fa-bc1d-86aebd245c2c_apple_5.5_-_2.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
1699c85b3a68ff6aef98,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource221/v4/28/7e/1b/287e1be2-3ac7-65f8-b824-0b52d166be51/2b0f2abf-10fb-4b6f-b8c2-9811054b0de2_Tablet_10_-_3.png/576x768bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource221/v4/28/7e/1b/287e1be2-3ac7-65f8-b824-0b52d166be51/2b0f2abf-10fb-4b6f-b8c2-9811054b0de2_tablet_10_-_3.png/576x768bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
0f6da7024765f1461440,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource221/v4/3a/13/71/3a13714d-b141-6744-5d9b-d29c5e5596f8/5_APP_IPHONE_55_5.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource221/v4/3a/13/71/3a13714d-b141-6744-5d9b-d29c5e5596f8/5_app_iphone_55_5.png/392x696bb.png,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
ef568115abbf082d86f8,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource221/v4/6d/a2/96/6da29629-f30a-a28c-ef76-12e206df320c/ec346e30-833e-4a58-9b32-148b94b1e432_Tablet_10_-_4.png/576x768bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource221/v4/6d/a2/96/6da29629-f30a-a28c-ef76-12e206df320c/ec346e30-833e-4a58-9b32-148b94b1e432_tablet_10_-_4.png/576x768bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
9969f835ff37dea1af80,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource221/v4/7c/6e/f2/7c6ef208-be9b-287d-3b38-504b7aeaff70/9736fbdb-ed6b-4f10-b560-3b14a764933e_Apple_5.5_-_4.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource221/v4/7c/6e/f2/7c6ef208-be9b-287d-3b38-504b7aeaff70/9736fbdb-ed6b-4f10-b560-3b14a764933e_apple_5.5_-_4.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
a196385e1d29c1629404,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource221/v4/82/fa/f4/82faf442-f9b2-db7d-9a5c-fbff9ce34e76/0_APP_IPHONE_55_0.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource221/v4/82/fa/f4/82faf442-f9b2-db7d-9a5c-fbff9ce34e76/0_app_iphone_55_0.png/392x696bb.png,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
8eeb05d0ebccf4ee4269,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource221/v4/8d/7e/bc/8d7ebc34-2e1a-af33-cee5-cf0c4cdd8959/03e2b706-bd00-4095-8e27-3df0d41f3353_5.5_US_en_2.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource221/v4/8d/7e/bc/8d7ebc34-2e1a-af33-cee5-cf0c4cdd8959/03e2b706-bd00-4095-8e27-3df0d41f3353_5.5_us_en_2.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
527ec63d0b1fb7195bd2,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource221/v4/9a/c4/08/9ac4087c-053c-5779-76a1-b80acb28df0e/1_APP_IPHONE_55_1.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource221/v4/9a/c4/08/9ac4087c-053c-5779-76a1-b80acb28df0e/1_app_iphone_55_1.png/392x696bb.png,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
815dbc8e5fcb18a5d19a,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource221/v4/9b/22/86/9b228629-cc90-968d-5028-ebac628d6d24/6_APP_IPHONE_55_6.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource221/v4/9b/22/86/9b228629-cc90-968d-5028-ebac628d6d24/6_app_iphone_55_6.png/392x696bb.png,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
3ca51d5be83bc2619262,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource221/v4/b5/2c/72/b52c72e6-d265-f3e1-0a78-412aa1fe51ba/866c8281-17f7-491c-ba75-5444a6a9e5dc_5.5__805.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource221/v4/b5/2c/72/b52c72e6-d265-f3e1-0a78-412aa1fe51ba/866c8281-17f7-491c-ba75-5444a6a9e5dc_5.5__805.png/392x696bb.png,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
7477a9265b9dccc6a6ab,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource221/v4/cf/1c/e4/cf1ce4b6-2a06-5881-b7d4-4cd3c3cda60b/3d0c5a40-7e5f-4de4-bd65-f39ee212d195_5.5_US_en_8.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource221/v4/cf/1c/e4/cf1ce4b6-2a06-5881-b7d4-4cd3c3cda60b/3d0c5a40-7e5f-4de4-bd65-f39ee212d195_5.5_us_en_8.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
d96b91cbe15c74d27d3e,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource221/v4/e2/19/97/e2199745-9132-35d4-6985-800192e0c7b9/88298e06-8933-429c-9a95-4323814f1998_5.5__802.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource221/v4/e2/19/97/e2199745-9132-35d4-6985-800192e0c7b9/88298e06-8933-429c-9a95-4323814f1998_5.5__802.png/392x696bb.png,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
63926afff02107cb6486,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource221/v4/f3/f5/14/f3f51420-7604-d226-c3f9-6ab4a61c37c1/4471f7dc-ca25-45d7-a5a6-0080f106e267_5.5__801.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource221/v4/f3/f5/14/f3f51420-7604-d226-c3f9-6ab4a61c37c1/4471f7dc-ca25-45d7-a5a6-0080f106e267_5.5__801.png/392x696bb.png,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
db612fa9edb2df5cc57e,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource221/v4/f5/03/5a/f5035a5e-092c-94b7-ba14-34717284ccc7/1ff88e05-224f-4049-a6da-c971c8e14a4f_Apple_5.5_-_3.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource221/v4/f5/03/5a/f5035a5e-092c-94b7-ba14-34717284ccc7/1ff88e05-224f-4049-a6da-c971c8e14a4f_apple_5.5_-_3.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
e529cd40691a65e6b0d7,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource221/v4/fc/91/e1/fc91e193-2219-705e-4389-eb3691ba0adf/4_APP_IPHONE_55_4.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource221/v4/fc/91/e1/fc91e193-2219-705e-4389-eb3691ba0adf/4_app_iphone_55_4.png/392x696bb.png,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
c3202dc721e26c1e9bac,https://is1-ssl.mzstatic.com/image/thumb/PurpleSource221/v4/fe/76/4f/fe764f03-b361-c10d-780a-2a2f44bf5ccd/9205468c-7613-4438-837f-f322614cac77_5.5_US_en_4.png/392x696bb.png,https://is1-ssl.mzstatic.com/image/thumb/purplesource221/v4/fe/76/4f/fe764f03-b361-c10d-780a-2a2f44bf5ccd/9205468c-7613-4438-837f-f322614cac77_5.5_us_en_4.png/392x696bb.png,1,coffee maker,itunes-software,a639c60616bf7e8330ec
709f77a7618637569467,https://search.mail.com/web/results?q=lelit+pl041tqe+pid+espresso+machine&hs=AAAAAAAAAAAAAAAAAAAAAMXENpUE5eaLqTmlBb4UzcJf&origin=br_splugin_ff_sg,https://search.mail.com/web/results?q=lelit+pl041tqe+pid+espresso+machine&hs=aaaaaaaaaaaaaaaaaaaaamxenpue5ealqtmlbb4uzcjf&origin=br_splugin_ff_sg,1,espresso machine,mail-com-suggest,8545df813aed4dbcd618
641365acb9b43f66f105,https://search.naver.com/search.naver?where=nexearch&sm=osp_sug&query=espresso+machine,https://search.naver.com/search.naver?where=nexearch&sm=osp_sug&query=espresso+machine,1,espresso machine,naver-opensearch-suggest,5bff0ace5d54726ecffb
